1.901725,-47
1.902291,-47
1.902406,-47
1.905357,-47
1.906780,-41
1.906955,-41
1.907026,-41
1.907279,-41
1.907323,-41
1.908534,-41
1.908776,-47
1.909107,-43
1.909253,-47
1.910029,-57
1.910938,-43
1.911098,-47
1.911351,-57
1.911498,-47
1.911594,-47
1.911648,-57
1.911650,-57
1.911783,-41
1.911940,-57
1.912055,-57
1.912058,-41
1.912256,-47
1.912256,-57
1.912256,-57
1.912256,-57
1.912256,-57
1.912256,-57
1.912256,-57
1.912256,-48
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-47
1.912256,-57
1.912256,-47
1.912256,-47
1.912256,-47
1.912279,-57
1.912290,-47
1.912382,-47
1.912449,-57
1.912578,-47
1.912604,-47
1.912690,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912707,-47
1.912753,-57
1.912915,-47
1.912977,-47
1.913039,-47
1.913900,-43
1.914308,-43
1.914413,-57
1.916195,-41
1.918867,-43
1.919832,-41
1.920401,-43
1.920539,-43
1.921315,-47
1.922085,-41
1.923192,-43
1.923543,-47
1.923751,-57
1.927460,-43
1.927795,-41
1.928342,-57
1.929711,-43
1.930714,-43
1.931718,-41
1.933174,-41
1.934028,-41
1.934106,-41
1.934307,-41
1.934324,-41
1.934335,-41
1.934694,-57
1.935044,-41
1.935051,-41
1.935084,-43
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.935094,-41
1.938010,-43
1.938022,-41
1.939977,-43
1.940020,-43
1.940203,-43
1.943979,-47
1.945825,-43
1.947644,-43
1.949011,-57
1.949574,-41
1.949738,-43
1.952247,-43
1.952688,-41
1.954161,-43
1.955722,-43
1.957628,-43
1.957960,-47
1.958453,-57
1.958930,-43
1.962743,-47
1.966093,-41
1.966162,-47
1.966742,-47
1.966770,-47
1.966906,-47
1.967281,-43
1.967391,-47
1.968537,-47
1.969540,-57
1.969640,-43
1.971012,-47
1.971469,-47
1.972418,-41
1.973232,-43
1.973431,-41
1.973952,-41
1.973981,-41
1.975484,-41
1.975521,-47
1.978829,-41
1.978829,-41
1.981784,-41
1.981930,-41
1.990936,-41
1.994183,-57
1.996449,-57
1.997230,-47
2.002202,-57
2.004226,-57
2.007126,-57
2.007963,-57
2.008186,-57
2.008467,-57
2.008552,-41
2.008746,-57
2.009051,-47
2.010429,-57
2.010585,-57
2.010762,-57
2.010864,-57
2.011560,-57
2.012070,-57
2.012099,-57
2.012697,-57
2.017432,-41
2.017597,-47
2.018089,-57
2.020533,-57
2.023776,-43
2.024517,-57
2.024561,-41
2.025265,-43
2.025888,-57
2.025932,-57
2.026138,-57
2.026207,-57
2.026329,-43
2.026593,-57
2.027294,-43
2.027672,-43
2.027770,-57
2.030241,-43
2.039827,-41
2.039987,-41
2.041952,-47
2.046019,-43
2.046857,-43
2.056562,-47
2.058038,-67
2.058038,-67
2.059293,-47
2.059750,-41
2.060536,-43
2.060643,-67
2.061610,-43
2.062273,-67
2.062974,-67
2.062974,-67
2.062974,-67
2.062974,-67
2.062974,-47
2.062974,-47
2.062974,-47
2.062974,-47
2.062974,-47
2.062974,-47
2.062974,-47
2.062974,-47
2.062974,-63
