2.217899,-49
2.218699,-49
2.218809,-49
2.219053,-49
2.219309,-49
2.219490,-49
2.219528,-49
2.219773,-49
2.219795,-49
2.219946,-49
2.220102,-49
2.220336,-49
2.220341,-49
2.220386,-49
2.220404,-49
2.220404,-49
2.220608,-49
2.220650,-49
2.220786,-50
2.220895,-50
2.221084,-49
2.221084,-49
2.221091,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221094,-49
2.221201,-49
2.221608,-49
2.222151,-49
2.222465,-49
2.222618,-50
2.222972,-50
2.223052,-49
2.223188,-49
2.223680,-49
2.224098,-49
2.224473,-50
2.224533,-49
2.224881,-50
2.225008,-49
2.226186,-50
2.226199,-50
2.227609,-49
2.227940,-50
2.228342,-49
2.229290,-49
2.234507,-50
2.239053,-49
2.244337,-50
2.246525,-49
2.250318,-50
2.257682,-49
2.267733,-49
2.277306,-50
2.282241,-49
2.293061,-49
2.295033,-50
2.304854,-50
2.310710,-49
2.317447,-50
2.323839,-49
2.331617,-50
2.342866,-50
2.345258,-52
2.345544,-49
2.346124,-52
2.346621,-52
2.348623,-52
2.350065,-51
2.350069,-50
2.350200,-51
2.350703,-52
2.350942,-51
2.351274,-51
2.351318,-51
2.351416,-51
2.351576,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
2.351619,-51
