1.914318,-51
1.914398,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-63
1.914504,-63
1.914504,-63
1.914504,-63
1.914504,-63
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-50
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-51
1.914504,-63
1.914504,-51
1.914547,-63
1.914618,-50
1.914813,-51
1.914993,-51
1.915020,-51
1.915200,-51
1.915315,-51
1.915473,-51
1.915524,-51
1.915841,-51
1.916094,-51
1.916635,-51
1.916718,-63
1.917759,-63
1.918655,-51
1.918939,-48
1.919496,-48
1.919792,-51
1.919835,-48
1.920967,-48
1.920989,-48
1.921243,-48
1.921883,-48
1.921987,-63
1.922256,-48
1.923024,-48
1.923256,-48
1.923266,-51
1.923950,-54
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923951,-53
1.923962,-53
1.923968,-53
1.923976,-53
1.923976,-53
1.924125,-53
1.924490,-48
1.924724,-48
1.924842,-53
1.925003,-48
1.925152,-48
1.925251,-48
1.925253,-51
1.925493,-48
1.925572,-48
1.925840,-48
1.926184,-48
1.926280,-48
1.926516,-48
1.926603,-63
1.926827,-48
1.927110,-48
1.927153,-48
1.928057,-53
1.931400,-48
1.931726,-63
1.931726,-53
1.931744,-51
1.935267,-51
1.936437,-53
1.936574,-48
1.937666,-51
1.937712,-63
1.937718,-51
1.937884,-51
1.937970,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.937989,-51
1.938085,-51
1.938497,-51
1.939336,-51
1.940359,-53
1.942426,-63
1.944482,-53
1.946984,-51
1.947625,-48
1.947729,-63
1.949335,-53
1.950107,-51
1.951723,-48
1.952097,-51
1.956880,-63
1.956936,-51
1.957205,-48
1.958028,-63
1.958135,-51
1.958224,-53
1.958549,-63
1.958737,-63
1.958764,-63
1.959491,-63
1.960110,-53
1.961267,-63
1.962083,-51
1.964022,-48
1.964528,-63
1.966856,-51
1.967069,-53
1.968299,-51
1.970405,-56
1.972799,-48
1.973403,-53
1.975989,-51
1.977609,-53
1.978962,-51
1.981993,-56
1.982190,-48
1.985948,-51
1.987053,-53
1.990430,-51
1.993368,-56
1.994528,-44
1.995173,-56
1.995534,-48
1.996666,-56
1.996839,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.996955,-56
1.997035,-56
1.997070,-56
1.997070,-56
1.997084,-56
1.997119,-56
1.997751,-56
1.998105,-56
1.998309,-56
1.999143,-56
1.999513,-44
1.999814,-48
2.000171,-56
2.000931,-56
2.001599,-51
2.001998,-56
2.003820,-52
2.004092,-56
2.004430,-52
2.005387,-52
2.005387,-52
2.005387,-52
2.005645,-52
2.005926,-56
2.006084,-56
2.007153,-44
2.008504,-56
2.009870,-48
2.010092,-51
2.011496,-52
2.012734,-48
2.014546,-48
2.014849,-48
2.015289,-48
2.015776,-44
2.016003,-52
2.016142,-48
2.017205,-48
2.017388,-48
2.018763,-46
2.019118,-46
2.019253,-46
2.019561,-46
2.019688,-53
2.019744,-51
2.020252,-46
2.020432,-46
2.020937,-52
2.021633,-48
2.022213,-46
2.022603,-48
2.023228,-46
2.023552,-46
2.025011,-51
2.025537,-46
2.025620,-46
2.027094,-53
2.028409,-46
2.028491,-44
2.029706,-46
2.029989,-46
2.030443,-46
2.031010,-48
2.031030,-48
2.031109,-53
2.031231,-48
2.031297,-48
2.031297,-48
2.031297,-48
2.031297,-48
2.031297,-48
2.031297,-48
2.031297,-48
2.031297,-48
2.031297,-48
2.031297,-48
2.031297,-53
2.031297,-53
2.031297,-53
2.031297,-53
2.031297,-53
2.031297,-53
2.031297,-53
2.031297,-53
2.031297,-48
2.031297,-48
2.031297,-48
2.031300,-48
2.031308,-48
2.031319,-48
2.031319,-48
2.031342,-48
2.031422,-46
2.031432,-53
2.031432,-53
2.031740,-48
2.031744,-48
2.031789,-52
2.032078,-48
2.032111,-53
2.032638,-44
2.033180,-46
2.033832,-53
2.037014,-53
2.037578,-53
2.037886,-53
2.039080,-53
2.039309,-52
2.039851,-46
2.040234,-46
2.040548,-53
2.040584,-44
2.040791,-51
2.042679,-52
2.043532,-53
2.046386,-46
2.047670,-44
2.047872,-41
2.047872,-41
2.047872,-41
2.047872,-41
2.047872,-41
2.047872,-41
2.048999,-46
2.050636,-44
2.051570,-41
2.051570,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-51
2.051639,-41
2.051639,-41
2.051639,-41
2.051639,-41
2.055406,-41
2.055939,-52
2.056404,-46
2.057000,-46
2.057224,-46
2.057488,-46
2.057611,-46
2.058068,-41
2.059233,-52
2.059294,-46
2.059295,-46
2.059319,-44
2.059608,-46
2.059670,-46
2.060096,-46
2.060131,-52
2.060687,-52
2.060731,-46
2.061243,-52
2.061248,-46
2.061355,-52
2.061624,-46
2.062186,-52
2.063454,-46
2.063771,-46
2.064368,-52
2.064961,-46
2.065062,-46
2.065157,-46
2.065170,-46
2.066116,-46
2.066133,-46
2.066784,-46
2.066860,-46
2.066908,-46
2.066951,-46
2.067159,-46
2.067535,-46
2.068172,-46
2.068205,-46
2.068457,-46
2.068603,-46
2.068620,-41
2.068949,-44
2.068959,-46
2.069520,-46
2.070142,-46
2.070319,-46
2.071607,-46
2.071663,-44
2.071701,-46
2.072087,-46
2.072253,-46
2.073096,-46
2.073689,-46
2.074078,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074101,-46
2.074326,-46
2.074393,-46
2.074433,-46
2.075682,-46
2.077070,-46
2.077109,-46
2.077455,-41
2.077901,-46
2.079950,-46
2.081222,-46
2.081453,-46
2.082789,-46
2.082797,-44
2.083712,-46
2.089090,-41
2.091219,-44
2.097008,-44
2.099541,-41
2.104981,-44
2.107889,-41
2.120995,-44
2.122602,-44
2.123607,-41
2.124963,-47
2.125663,-47
2.126559,-47
2.127290,-47
2.127545,-44
2.127671,-44
2.128003,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
2.128316,-47
