1.913169,-53
1.913433,-53
1.913522,-53
1.913988,-53
1.914588,-53
1.914881,-53
1.915632,-53
1.916092,-53
1.916215,-53
1.916466,-53
1.916482,-53
1.916681,-53
1.917489,-53
1.917578,-53
1.917715,-53
1.917753,-53
1.917797,-53
1.917877,-53
1.917997,-53
1.918246,-53
1.918361,-53
1.918555,-53
1.918621,-55
1.918898,-55
1.918898,-55
1.918908,-53
1.918953,-53
1.919152,-53
1.919152,-53
1.919176,-53
1.919493,-53
1.921496,-55
1.922913,-53
1.923834,-55
1.928653,-53
1.930953,-53
1.932858,-55
1.933961,-53
1.934875,-50
1.935217,-50
1.935262,-50
1.935731,-50
1.936961,-50
1.936970,-50
1.937212,-50
1.937288,-50
1.937976,-50
1.938810,-50
1.938810,-50
1.938889,-50
1.939143,-50
1.939343,-50
1.940284,-50
1.940533,-53
1.941714,-50
1.941954,-50
1.942345,-50
1.943181,-50
1.943225,-50
1.943226,-50
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943242,-41
1.943243,-50
1.943244,-41
1.943245,-50
1.943267,-41
1.943267,-41
1.943850,-50
1.944910,-55
1.945225,-41
1.945644,-50
1.945938,-50
1.945955,-49
1.945955,-50
1.945955,-49
1.945955,-49
1.945955,-49
1.945955,-49
1.945955,-49
1.945955,-49
1.945955,-49
1.945955,-49
1.945955,-47
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.945955,-50
1.946209,-49
1.946364,-49
1.946567,-49
1.946794,-49
1.946798,-49
1.946999,-49
1.947186,-49
1.947652,-49
1.947764,-41
1.949020,-49
1.949283,-41
1.950207,-55
1.951202,-49
1.952271,-41
1.953312,-53
1.953836,-41
1.956921,-49
1.957934,-41
1.958502,-53
1.962125,-41
1.962651,-49
1.963003,-53
1.963834,-41
1.965724,-55
1.966744,-49
1.967558,-41
1.971492,-55
1.973222,-55
1.973486,-55
1.973663,-55
1.973722,-41
1.973815,-49
1.973849,-53
1.974164,-49
1.974200,-49
1.974216,-53
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
1.974216,-49
