0 4 29
1 5 30
2 7 33
3 8 8
4 8 25
5 9 43
6 10 30
7 12 12
8 12 23
9 13 35
10 15 29
11 16 18
12 16 33
13 16 41
14 18 30
15 18 53
16 26 31
17 28 40
18 29 15
19 30 51
20 32 41
21 34 3
22 38 22
23 38 47
24 39 29
25 40 44
26 42 35
27 43 5
28 44 3
29 45 24
30 50 25
31 50 45
32 51 27
33 51 41
34 52 15
35 52 20
36 53 26
37 53 46
