0 3 39
1 5 10
2 6 35
3 8 2
4 8 8
5 9 44
6 13 33
7 13 54
8 14 21
9 15 4
10 15 8
11 16 51
12 18 31
13 21 27
14 23 37
15 24 33
16 27 6
17 32 23
18 38 26
19 40 5
20 40 37
21 41 30
22 41 55
23 42 8
24 44 29
25 44 54
26 47 4
27 49 23
28 50 45
29 53 19
30 53 34
31 54 15
32 54 25
33 54 38
34 54 46
35 59 7
36 60 10
37 61 4
