0 3 35
1 4 1
2 5 24
3 5 44
4 6 8
5 9 7
6 13 38
7 13 51
8 16 44
9 17 27
10 18 51
11 19 31
12 20 17
13 21 3
14 23 33
15 29 5
16 30 10
17 34 10
18 36 30
19 38 33
20 39 24
21 42 9
22 44 30
23 44 53
24 47 37
25 50 50
26 51 13
27 52 10
28 53 25
29 53 47
30 54 21
31 54 29
32 56 10
