0 4 1
1 5 8
2 5 24
3 5 49
4 6 44
5 7 15
6 8 48
7 10 12
8 13 29
9 13 37
10 16 51
11 17 31
12 18 26
13 21 41
14 25 2
15 28 34
16 28 43
17 29 10
18 30 31
19 31 2
20 32 23
21 35 9
22 39 8
23 40 37
24 41 33
25 44 29
26 48 19
27 49 8
28 50 16
29 50 44
30 50 48
31 52 39
32 53 4
33 53 20
34 53 33
35 54 46
36 57 6
37 60 11
