995280,-1449856,995280,-1449906,0
992280,-1449856,992080,-1449856,0
992280,-1449856,992280,-1449906,0
992080,-1449856,992080,-1449906,0
989080,-1449856,987830,-1449856,0
989080,-1449856,989080,-1449906,0
987880,-1450266,987880,-1449906,0
988080,-1450266,988080,-1450106,0
987830,-1450266,987830,-1449856,0
986980,-1451741,987380,-1452434,2
986980,-1451866,986980,-1451666,0
986980,-1451666,986780,-1451666,0
987880,-1451666,987780,-1451666,0
987780,-1451666,987780,-1451866,0
987780,-1451866,988080,-1451866,0
986730,-1451616,986980,-1451616,0
986980,-1451616,986980,-1451666,0
987780,-1451616,987830,-1451616,0
987780,-1451616,987780,-1451666,0
988080,-1451266,988080,-1451866,0
987880,-1451266,987880,-1451666,0
987830,-1451266,987830,-1451616,0
986980,-1480166,986980,-1480066,0
986980,-1480066,986780,-1480066,0
986780,-1480066,986780,-1480166,0
986780,-1476866,986780,-1477066,0
986780,-1477066,986980,-1477066,0
986730,-1480166,986730,-1480066,0
986730,-1480066,986780,-1480066,0
986730,-1477066,986730,-1476816,0
986730,-1477066,986780,-1477066,0
986780,-1484766,986780,-1484266,0
986980,-1484566,986980,-1484166,0
986730,-1484766,986730,-1484266,0
987480,-1484766,986780,-1484766,0
987480,-1484566,986980,-1484566,0
986980,-1483266,986980,-1480266,1
986730,-1483266,986730,-1480266,1
986813,-1480266,986813,-1483266,1
986896,-1480266,986896,-1483266,1
986980,-1474866,986980,-1474666,0
986980,-1474666,986780,-1474666,0
986780,-1474666,986780,-1475066,0
986780,-1468426,986780,-1468666,0
986780,-1468666,986980,-1468666,0
986980,-1468666,986980,-1468426,0
986980,-1471766,986980,-1471566,0
986980,-1471566,986780,-1471566,0
986780,-1471566,986780,-1471766,0
986780,-1471766,986980,-1471766,0
986730,-1475116,986730,-1474666,0
986730,-1474666,986780,-1474666,0
986730,-1471766,986730,-1471566,0
986730,-1471766,986780,-1471766,0
986730,-1471566,986780,-1471566,0
986730,-1468666,986730,-1468326,0
986730,-1468666,986780,-1468666,0
986980,-1477066,986980,-1476866,0
986980,-1476866,986780,-1476866,0
987880,-1476866,987780,-1476866,0
987780,-1476866,987780,-1477066,0
987780,-1477066,988080,-1477066,0
986730,-1476816,986980,-1476816,0
986980,-1476816,986980,-1476866,0
987780,-1476816,987830,-1476816,0
987780,-1476816,987780,-1476866,0
987880,-1476866,987880,-1476466,0
988080,-1477066,988080,-1476466,0
987830,-1476816,987830,-1476466,0
986980,-1480066,986980,-1477066,1
986730,-1480066,986730,-1477066,1
986813,-1477066,986813,-1480066,1
986896,-1477066,986896,-1480066,1
986980,-1474866,988080,-1474866,0
986780,-1475066,987880,-1475066,0
986730,-1475116,987830,-1475116,0
988080,-1474866,988080,-1475466,0
987880,-1475066,987880,-1475466,0
987830,-1475116,987830,-1475466,0
961920,-1488816,961920,-1490316,1
962170,-1488816,962170,-1490316,1
962086,-1490316,962086,-1488816,1
962003,-1490316,962003,-1488816,1
983780,-1484016,986680,-1484016,1
983780,-1484266,986680,-1484266,1
986680,-1484183,983780,-1484183,1
986680,-1484099,983780,-1484099,1
980680,-1484016,983580,-1484016,1
980680,-1484266,983580,-1484266,1
983580,-1484183,980680,-1484183,1
983580,-1484099,980680,-1484099,1
979880,-1484266,980680,-1484266,0
980680,-1484266,980680,-1484066,0
980680,-1484066,979880,-1484066,0
986780,-1484066,986680,-1484066,0
986680,-1484066,986680,-1484266,0
986680,-1484266,986780,-1484266,0
983580,-1484266,983780,-1484266,0
983780,-1484266,983780,-1484066,0
983780,-1484066,983580,-1484066,0
983580,-1484066,983580,-1484266,0
979580,-1484016,980680,-1484016,0
980680,-1484016,980680,-1484066,0
983580,-1484016,983780,-1484016,0
983580,-1484016,983580,-1484066,0
983780,-1484016,983780,-1484066,0
986680,-1484016,986730,-1484016,0
986680,-1484016,986680,-1484066,0
972280,-1484266,975280,-1484266,1
972280,-1484016,975280,-1484016,1
975280,-1484099,972280,-1484099,1
975280,-1484183,972280,-1484183,1
975480,-1484266,978480,-1484266,1
975480,-1484016,978480,-1484016,1
978480,-1484099,975480,-1484099,1
978480,-1484183,975480,-1484183,1
971480,-1484266,972280,-1484266,0
972280,-1484266,972280,-1484066,0
972280,-1484066,971480,-1484066,0
979280,-1484066,978480,-1484066,0
978480,-1484066,978480,-1484266,0
978480,-1484266,979280,-1484266,0
975280,-1484266,975480,-1484266,0
975480,-1484266,975480,-1484066,0
975480,-1484066,975280,-1484066,0
975280,-1484066,975280,-1484266,0
971180,-1484016,972280,-1484016,0
972280,-1484016,972280,-1484066,0
975280,-1484016,975480,-1484016,0
975280,-1484016,975280,-1484066,0
975480,-1484016,975480,-1484066,0
978480,-1484016,979580,-1484016,0
978480,-1484016,978480,-1484066,0
961920,-1484066,962480,-1484066,0
962120,-1484266,962480,-1484266,0
961920,-1484016,962780,-1484016,0
970080,-1484266,967080,-1484266,1
970080,-1484016,967080,-1484016,1
967080,-1484099,970080,-1484099,1
967080,-1484183,970080,-1484183,1
966880,-1484266,963880,-1484266,1
966880,-1484016,963880,-1484016,1
963880,-1484099,966880,-1484099,1
963880,-1484183,966880,-1484183,1
963080,-1484266,963880,-1484266,0
963880,-1484266,963880,-1484066,0
963880,-1484066,963080,-1484066,0
970880,-1484066,970080,-1484066,0
970080,-1484066,970080,-1484266,0
970080,-1484266,970880,-1484266,0
966880,-1484266,967080,-1484266,0
967080,-1484266,967080,-1484066,0
967080,-1484066,966880,-1484066,0
966880,-1484066,966880,-1484266,0
962780,-1484016,963880,-1484016,0
963880,-1484016,963880,-1484066,0
966880,-1484016,967080,-1484016,0
966880,-1484016,966880,-1484066,0
967080,-1484016,967080,-1484066,0
970080,-1484016,971180,-1484016,0
970080,-1484016,970080,-1484066,0
961920,-1495656,961920,-1493356,1
962170,-1495656,962170,-1493356,1
962086,-1493356,962086,-1495656,1
962003,-1493356,962003,-1495656,1
961870,-1499866,961870,-1496866,1
962120,-1499866,962120,-1496866,1
962036,-1496866,962036,-1499866,1
961953,-1496866,961953,-1499866,1
966200,-1495656,965900,-1495656,0
965900,-1495656,965900,-1495956,0
965900,-1495956,966200,-1495956,0
961920,-1495956,964900,-1495956,0
964900,-1495956,964900,-1495656,0
964900,-1495656,962170,-1495656,0
963570,-1492516,962170,-1492516,0
963570,-1492316,962170,-1492316,0
963557,-1490416,962170,-1490416,0
963570,-1490316,962170,-1490316,0
966100,-1492516,963570,-1492516,0
966100,-1492316,963570,-1492316,0
966300,-1495956,966200,-1495956,0
966300,-1495656,966200,-1495656,0
966300,-1495956,966300,-1495656,0
962170,-1495656,961920,-1495656,0
961920,-1495656,961920,-1495956,0
961920,-1492416,961920,-1493356,0
961920,-1493356,962170,-1493356,0
962170,-1493356,962170,-1492516,0
964269,-1489166,964269,-1486966,0
964369,-1489116,964369,-1486966,0
964319,-1490416,963582,-1490416,0
964269,-1490316,963570,-1490316,0
966300,-1490366,966300,-1492416,0
966100,-1490366,966100,-1492416,0
965855,-1491244,965900,-1491244,2
965900,-1490366,965855,-1490366,2
965900,-1490366,965900,-1491244,2
965855,-1490366,965855,-1491244,2
966100,-1490316,965900,-1490316,0
965900,-1490316,965900,-1490416,0
965900,-1490416,966100,-1490416,0
964319,-1490416,965000,-1490416,0
965000,-1490416,965000,-1490316,0
965000,-1490316,964369,-1490316,0
961920,-1486766,961920,-1484066,0
962120,-1486766,962120,-1484266,0
966100,-1486966,966100,-1487966,0
966100,-1487966,966300,-1487966,0
966300,-1487966,966300,-1486966,0
966300,-1489166,966300,-1488666,0
966300,-1488666,966100,-1488666,0
966100,-1488666,966100,-1489166,0
966100,-1489216,964369,-1489216,0
966100,-1489116,964369,-1489116,0
964319,-1486966,962170,-1486966,0
964319,-1486766,961920,-1486766,0
966300,-1486966,964319,-1486966,0
966300,-1486766,964319,-1486766,0
966300,-1486966,966300,-1486766,0
961920,-1492416,961920,-1490366,0
962170,-1492316,962170,-1490366,0
963442,-1490171,963442,-1490216,2
964319,-1490216,964319,-1490171,2
964319,-1490216,963442,-1490216,2
964319,-1490171,963442,-1490171,2
964369,-1490316,964369,-1490216,0
964369,-1490216,964269,-1490216,0
964269,-1490216,964269,-1490316,0
964269,-1489166,964269,-1489316,0
964269,-1489316,964369,-1489316,0
964369,-1489316,964369,-1489216,0
962170,-1490366,962170,-1490316,0
962170,-1490316,961920,-1490316,0
961920,-1490316,961920,-1490366,0
961920,-1486766,961920,-1488816,0
961920,-1488816,962170,-1488816,0
962170,-1488816,962170,-1486966,0
965322,-1489361,965322,-1489316,2
966200,-1489316,966200,-1489361,2
966200,-1489316,965322,-1489316,2
966200,-1489361,965322,-1489361,2
966100,-1489166,966100,-1489316,0
966100,-1489316,966300,-1489316,0
966300,-1489316,966300,-1489166,0
966300,-1490366,966300,-1490216,0
966300,-1490216,966100,-1490216,0
966100,-1490216,966100,-1490366,0
982650,-1495656,981850,-1495656,0
981850,-1495656,981850,-1495956,0
981850,-1495956,982900,-1495956,0
980340,-1495956,981050,-1495956,0
981050,-1495956,981050,-1495656,0
981050,-1495656,980440,-1495656,0
981490,-1486766,982900,-1486766,0
981490,-1486966,982650,-1486966,0
981540,-1486966,981540,-1487416,0
981440,-1486966,981440,-1487316,0
976460,-1486966,976460,-1486766,0
980340,-1486766,979310,-1486766,0
979310,-1486766,979310,-1486966,0
979310,-1486966,980190,-1486966,0
976210,-1495656,975930,-1495656,0
975930,-1495656,975930,-1495956,0
975930,-1495956,976310,-1495956,0
973800,-1495956,974330,-1495956,0
974330,-1495956,974330,-1495656,0
974330,-1495656,974000,-1495656,0
968800,-1488016,968200,-1488016,0
968750,-1487916,968200,-1487916,0
981540,-1487416,980440,-1487416,0
981440,-1487316,980440,-1487316,0
967950,-1486766,968800,-1486766,0
968200,-1486966,968800,-1486966,0
968750,-1487916,968750,-1486966,0
968850,-1487916,968850,-1486966,0
967950,-1487966,967950,-1488066,0
967950,-1488066,968200,-1488066,0
968200,-1488066,968200,-1487966,0
968200,-1489566,968200,-1488866,0
968200,-1488866,967950,-1488866,0
967950,-1488866,967950,-1489666,0
970700,-1488016,968800,-1488016,0
970700,-1487916,968850,-1487916,0
974000,-1489156,974000,-1488266,0
974000,-1488266,973750,-1488266,0
973750,-1488266,973750,-1489156,0
973750,-1486966,973750,-1487166,0
973750,-1487166,974000,-1487166,0
974000,-1487166,974000,-1486966,0
976460,-1489156,976460,-1488266,0
976460,-1488266,976210,-1488266,0
976210,-1488266,976210,-1489156,0
976210,-1486966,976210,-1487166,0
976210,-1487166,976460,-1487166,0
976460,-1487166,976460,-1486966,0
980440,-1489456,982650,-1489456,0
980440,-1489656,982650,-1489656,0
982900,-1489556,982900,-1489716,0
982650,-1489656,982650,-1489716,0
982900,-1492312,982900,-1494956,0
982650,-1492356,982650,-1494856,0
980440,-1492156,980440,-1491456,0
980440,-1491456,980190,-1491456,0
980190,-1491456,980190,-1492256,0
980190,-1489556,980190,-1490356,0
980190,-1490356,980440,-1490356,0
980440,-1490356,980440,-1489656,0
982900,-1494956,982900,-1495956,0
982650,-1495056,982650,-1495656,0
980440,-1494856,980440,-1494156,0
980440,-1494156,980190,-1494156,0
980190,-1494156,980190,-1494956,0
980190,-1492256,980190,-1493056,0
980190,-1493056,980440,-1493056,0
980440,-1493056,980440,-1492356,0
973750,-1489556,973750,-1489156,0
974000,-1489456,974000,-1489156,0
976210,-1489456,976210,-1489156,0
976460,-1489556,976460,-1489156,0
973750,-1492256,973750,-1489556,0
974000,-1492156,974000,-1489656,0
976460,-1492256,976460,-1491456,0
976460,-1491456,976210,-1491456,0
976210,-1491456,976210,-1492156,0
976210,-1489656,976210,-1490356,0
976210,-1490356,976460,-1490356,0
976460,-1490356,976460,-1489556,0
973750,-1494956,973750,-1492256,0
974000,-1494856,974000,-1492356,0
976460,-1494956,976460,-1494156,0
976460,-1494156,976210,-1494156,0
976210,-1494156,976210,-1494856,0
976210,-1492356,976210,-1493056,0
976210,-1493056,976460,-1493056,0
976460,-1493056,976460,-1492256,0
973750,-1495186,973750,-1494956,0
974000,-1495186,974000,-1495056,0
976210,-1495656,976210,-1495056,0
976460,-1495656,976460,-1494956,0
976210,-1489206,974000,-1489206,0
976210,-1489106,974000,-1489106,0
980190,-1495656,980190,-1494956,0
980440,-1495656,980440,-1495056,0
969450,-1495956,967950,-1495956,0
969450,-1495656,968200,-1495656,0
969400,-1495236,968200,-1495236,0
969450,-1495136,968200,-1495136,0
969500,-1495236,969500,-1495656,0
969400,-1495236,969400,-1495656,0
972350,-1495956,970850,-1495956,0
972350,-1495656,970950,-1495656,0
972300,-1495236,970950,-1495236,0
972350,-1495136,970950,-1495136,0
972400,-1495236,972400,-1495656,0
972300,-1495236,972300,-1495656,0
973800,-1486766,976310,-1486766,0
974000,-1486966,976210,-1486966,0
973800,-1495956,972350,-1495956,0
973750,-1495656,972350,-1495656,0
973750,-1495656,973750,-1495186,0
974000,-1495656,974000,-1495186,0
968200,-1489766,968200,-1491966,0
967950,-1489666,967950,-1492066,0
967950,-1492066,967950,-1493886,0
967950,-1493886,968200,-1493886,0
968200,-1493886,968200,-1492166,0
968200,-1495186,968200,-1494986,0
968200,-1494986,967950,-1494986,0
967950,-1494986,967950,-1495186,0
970700,-1495656,970700,-1495186,0
970950,-1495656,970950,-1495186,0
968200,-1495186,968200,-1495656,0
967950,-1495186,967950,-1495956,0
973750,-1495236,972400,-1495236,0
973750,-1495136,972350,-1495136,0
968800,-1486966,969380,-1486966,0
969380,-1486966,969380,-1486766,0
969380,-1486766,968800,-1486766,0
970850,-1486766,970180,-1486766,0
970180,-1486766,970180,-1486966,0
970180,-1486966,970700,-1486966,0
970700,-1489766,968200,-1489766,0
970700,-1489566,968200,-1489566,0
976210,-1489656,974000,-1489656,0
976210,-1489456,974000,-1489456,0
976210,-1492356,974000,-1492356,0
976210,-1492156,974000,-1492156,0
968200,-1486966,968200,-1487966,0
967950,-1486766,967950,-1487966,0
980190,-1495656,979310,-1495656,0
979310,-1495956,980340,-1495956,0
976310,-1495956,976460,-1495956,0
976460,-1495956,976460,-1495656,0
976210,-1495056,974000,-1495056,0
976210,-1494856,974000,-1494856,0
970700,-1491966,970000,-1491966,0
970000,-1491966,970000,-1492166,0
970000,-1492166,970700,-1492166,0
968200,-1492166,968900,-1492166,0
968900,-1492166,968900,-1491966,0
968900,-1491966,968200,-1491966,0
980340,-1486766,981490,-1486766,0
980440,-1486966,981490,-1486966,0
980440,-1492156,982650,-1492156,0
980440,-1492356,982650,-1492356,0
980440,-1494856,982650,-1494856,0
980440,-1495056,982650,-1495056,0
982900,-1486766,982900,-1489556,0
982650,-1486966,982650,-1489456,0
980440,-1489456,980440,-1488866,0
980440,-1488866,980190,-1488866,0
980190,-1488866,980190,-1489556,0
980190,-1487366,980190,-1488066,0
980190,-1488066,980440,-1488066,0
980440,-1488066,980440,-1487366,0
980190,-1487366,980190,-1486966,0
980440,-1487366,980440,-1486966,0
970700,-1495236,969500,-1495236,0
970700,-1495136,969450,-1495136,0
970950,-1495186,970950,-1494986,0
970950,-1494986,970700,-1494986,0
970700,-1494986,970700,-1495186,0
970700,-1492166,970700,-1493886,0
970700,-1493886,970950,-1493886,0
970950,-1493886,970950,-1492066,0
970850,-1495956,969450,-1495956,0
970700,-1495656,969450,-1495656,0
970850,-1486766,973800,-1486766,0
970950,-1486966,973750,-1486966,0
970700,-1487966,970700,-1486966,0
970950,-1487966,970950,-1486966,0
970700,-1489566,970700,-1487966,0
970950,-1489666,970950,-1487966,0
970700,-1491966,970700,-1489766,0
970950,-1492066,970950,-1489666,0
982900,-1489716,982900,-1492312,0
982650,-1489716,982650,-1492156,0
1013080,-1493426,1013080,-1493266,0
1013280,-1493626,1013280,-1493266,0
1013330,-1493676,1013330,-1493266,0
1003680,-1501066,1004280,-1501066,0
1003880,-1501266,1004280,-1501266,0
1003930,-1501316,1004280,-1501316,0
978680,-1514766,978680,-1514566,0
978680,-1514566,978480,-1514566,0
978480,-1513466,978480,-1513766,0
978480,-1513766,978680,-1513766,0
978680,-1513766,978680,-1513666,0
978730,-1514816,978730,-1514566,0
978730,-1514566,978680,-1514566,0
978730,-1513766,978730,-1513716,0
978730,-1513766,978680,-1513766,0
980240,-1502366,980240,-1502466,0
980240,-1502466,980440,-1502466,0
980440,-1502466,980440,-1502366,0
980440,-1513066,980440,-1512816,0
980440,-1512816,980240,-1512816,0
980240,-1505466,980240,-1505666,0
980240,-1505666,980440,-1505666,0
980440,-1505666,980440,-1505466,0
980440,-1505466,980240,-1505466,0
980240,-1508666,980240,-1511316,0
980240,-1511316,980440,-1511316,0
980440,-1511316,980440,-1508666,0
980440,-1508666,980240,-1508666,0
980490,-1502416,980490,-1502466,0
980490,-1502466,980440,-1502466,0
980490,-1505466,980490,-1505666,0
980490,-1505466,980440,-1505466,0
980490,-1505666,980440,-1505666,0
980490,-1508666,980490,-1511316,0
980490,-1508666,980440,-1508666,0
980490,-1511316,980440,-1511316,0
980490,-1512816,980490,-1513716,0
980490,-1512816,980440,-1512816,0
980490,-1511316,980490,-1512816,1
980240,-1511316,980240,-1512816,1
980323,-1512816,980323,-1511316,1
980406,-1512816,980406,-1511316,1
970280,-1514766,970280,-1514566,0
970280,-1514566,970080,-1514566,0
970080,-1513466,970080,-1513766,0
970080,-1513766,970280,-1513766,0
970280,-1513766,970280,-1513666,0
970330,-1514816,970330,-1514566,0
970330,-1514566,970280,-1514566,0
970330,-1513766,970330,-1513716,0
970330,-1513766,970280,-1513766,0
987080,-1468226,987730,-1468226,0
986780,-1468426,987730,-1468426,0
996480,-1461706,995280,-1461706,0
996480,-1461506,995280,-1461506,0
996480,-1458306,995980,-1458306,0
995980,-1458306,995980,-1458506,0
995980,-1458506,996480,-1458506,0
994180,-1458506,995180,-1458506,0
995180,-1458506,995180,-1458306,0
995180,-1458306,994180,-1458306,0
995180,-1458406,995980,-1458406,2
987080,-1461506,986780,-1461506,0
986780,-1461506,986780,-1461606,0
986780,-1458306,986780,-1460266,0
986780,-1460266,987080,-1460266,0
987080,-1460266,987080,-1458506,0
986730,-1461606,986730,-1461506,0
986730,-1461506,986780,-1461506,0
986730,-1460266,986730,-1458406,0
986730,-1460266,986780,-1460266,0
986846,-1460266,986846,-1461506,1
986963,-1460266,986963,-1461506,1
986730,-1461506,986730,-1460266,1
986780,-1468426,986780,-1465916,0
987080,-1468226,987080,-1466016,0
986730,-1468326,986730,-1465916,0
996480,-1465511,996480,-1465816,0
996480,-1461706,996480,-1462011,0
996480,-1462011,996780,-1462011,0
996780,-1462011,996780,-1461606,0
987080,-1465816,987080,-1465256,0
987080,-1465256,986780,-1465256,0
986780,-1465256,986780,-1465916,0
986780,-1461606,986780,-1462256,0
986780,-1462256,987080,-1462256,0
987080,-1462256,987080,-1461706,0
986730,-1465916,986730,-1465256,0
986730,-1465256,986780,-1465256,0
986730,-1462256,986730,-1461606,0
986730,-1462256,986780,-1462256,0
986730,-1465256,986730,-1462256,1
987080,-1465256,987080,-1462256,1
986963,-1462256,986963,-1465256,1
986846,-1462256,986846,-1465256,1
989780,-1466016,989780,-1468226,0
989580,-1466016,989580,-1468226,0
987080,-1466016,987780,-1466016,0
987780,-1466016,987780,-1465816,0
987780,-1465816,987080,-1465816,0
989680,-1465816,988880,-1465816,0
988880,-1465816,988880,-1466016,0
988880,-1466016,989580,-1466016,0
992480,-1466016,992480,-1468226,0
992280,-1466016,992280,-1468226,0
995180,-1466016,995180,-1468226,0
994980,-1466016,994980,-1468226,0
986980,-1458306,986980,-1458066,0
986980,-1458066,986780,-1458066,0
